Joselu ,17.41304347826087
Joseph Anang ,
Joseph Dodoo ,
Joseph Gomez ,63.08108108108108
Joseph Hardy ,
Joseph Hungbo ,
Joseph Willock ,13.185185185185185
Josh Benson ,13.166666666666666
Josh Brownhill ,34.95348837209303
Josh Clackstone ,
Josh Cullen ,2.0
Josh Dasilva ,
Josh Felix-Eppiah ,
Josh Harrop ,41.0
Josh Knight ,
Josh Maja ,12.0
Josh Martin ,3.0
Josh Onomah ,11.8125
Josh Pask ,
Josh Robson ,
Josh Sims ,9.35
Josh Tymon ,27.0
Josh Vickers ,
Josh Wakefield ,
Joshua Bohui ,
Joshua King ,19.53191489361702
Josip Drmic ,7.619047619047619
José Enrique ,
José Fonte ,47.58536585365854
José Holebas ,32.650485436893206
José Izquierdo ,15.3125
José Manuel Jurado ,
Jota ,9.3
Joy Mukena ,
João Cancelo ,63.644444444444446
João Moutinho ,49.75229357798165
João Mário ,34.0
